000000462031.jpg,"นักพนันเบสบอลที่ถือไม้ตีในสนามกีฬา","a baseball player holding a bat on a field "
000000391375.jpg,"ผู้หญิงยืนอยู่บนกําแพงหิน ใกล้เก้าอี้","a woman standing on a stone wall next to a bench "
000000270402.jpg,"ช้างใหญ่ยืนอยู่ข้างๆรั้ว","a large elephant standing next to a fence "
000000505169.jpg,"ห้องน้ํา พร้อมถ้วยอาบน้ํา, ห้องน้ําและถ้วยน้ํา","a bathroom with a shower stall, toilet and sink "
000000323895.jpg,"ชายที่ถือกระสุนเทนนิสบนสนามเทนนิส","a man holding a tennis racquet on a tennis court "
000000029397.jpg,"ชายยืนอยู่บนเก้าอี้ไม้ข้างเก้าอี้ไม้","a man standing on a wooden bench next to a wooden bench "
000000177861.jpg,"คนเดินในฝน พร้อมร่มร่ม","people walking in the rain with umbrellas "
000000244099.jpg,"ชายที่ขี่ม้าสีน้ําตาลบนสนามหญ้าที่แห้ง","a man riding on the back of a brown horse on a dry grass field "
000000034417.jpg,"เข็มขัดขนส่งที่เต็มไปด้วยดอนด์ บนเข็มขัดขนส่งที่โรงงานเตรียมอาหาร","a conveyor belt filled with donuts on a conveyor belt at a bakery "
000000224337.jpg,"ชายที่กินชิ้นส่วนของปิซซ่าด้วยปากเปิด","a man eating a slice of pizza with his mouth open "
000000079969.jpg,"นักเตะเทนนิสกระโดดขึ้นเพื่อตีลูกบอล","a tennis player jumping up to hit a ball "
000000445846.jpg,"ห้องครัวที่มีตู้เย็น หม้อเตา ชล้าง มิคโรเวฟ และหน้าต่าง","a kitchen with a refrigerator, stove, sink, microwave and a window "
000000342397.jpg,"คนขับรถสกีบนเนินที่หิมะปกคลุม","a person riding skis on top of a snow covered slope "
000000243148.jpg,"ชายที่นั่งบนแผ่นสโนว์บอร์ดข้างหน้าผู้หญิง","a man sitting on a snowboard next to a woman "
000000134882.jpg,"แมวดําที่นอนบนเตียงในห้องนอน","a black cat laying on top of a bed in a bedroom "
000000178469.jpg,"คอมพิวเตอร์เล็ปท็อปที่นั่งบนโต๊ะทํางานที่ซับซ้อน","a laptop computer sitting on top of a cluttered desk "
000000038048.jpg,"น้ําไฟแดงที่นั่งอยู่ข้างถนน","a red fire hydrant sitting on the side of a street "
000000092660.jpg,"พิซซ่านั่งบนกระทะบนโต๊ะ","a pizza sitting on top of a pan on a counter "
000000312237.jpg,"คนบนชายหาดที่มีร่มชายหาด","people on a beach with a beach umbrella "
000000334521.jpg,"จิราฟ่ายืนอยู่ในพื้นที่ที่ล้ํารั้ว","giraffes are standing in a fenced in area "
000000293474.jpg,"ระบบไฟฟ้าสีเหลืองบนทางเดินหน้าอาคาร","a yellow fire hydrant on a sidewalk in front of a building "
000000300233.jpg,"อาหารที่หลากหลายบนโต๊ะ","a variety of foods on a counter top "
000000110211.jpg,"แกะเจ๊บรา ที่ยืนอยู่บนสนามหญ้า","a herd of zebra standing in a grassy field "
000000288430.jpg,"ผู้หญิงและเด็กที่บินสายพายบนชายหาด","a woman and a child flying a kite on a beach "
000000562448.jpg,"รถบัสบนถนนตอนกลางคืน","a bus on a street at night "
000000025057.jpg,"ผู้ชายที่ถือฟริสบีในมือขวาของเขา","a man holding a frisbee in his right hand "
000000144003.jpg,"ผู้หญิงที่ตัดเค้กด้วยมีด","a woman cutting a cake with a knife "
000000500478.jpg,"นักเตะเบสบอลมืออาชีพที่โยนลูกบอลบนสนาม","a professional baseball player pitching a ball on a field "
000000159458.jpg,"แมวสีขาวนอนบนเตียงในห้องนอน","a white cat laying on top of a bed in a bedroom "
000000398203.jpg,"เด็กๆ เล่นฟุตบอลที่สนาม","young children playing soccer on a field "
000000055528.jpg,"ชายที่นั่งบนโซฟา พร้อมกระเป๋าเดินทาง","a man sitting on a couch with a bag "
