0,1,2,grammared,tled,time
000000440184.jpg,สองชายเล่นเทนนิสบนสนามเทนนิส,two men playing tennis on a tennis court ,สองคนเล่นเทนนิสบนสนามเทนนิส,ผู้ชายสองคนเล่นเทนนิสบนสนามเทนนิส,1.850841045379639
000000537241.jpg,โดนัทแก้วที่นั่งบนกระเป๋าบรรจุ,a glazed donut sitting on top of a wrapper ,,,0.0
000000245513.jpg,จิราฟ่าที่ยืนอยู่ในพื้นที่ที่กําแพง,a giraffe standing in a fenced in area ,จิระฟาที่ยืนอยู่ในพื้นที่ที่กำแพง,ยีราฟยืนอยู่ในพื้นที่ปิด,1.867314100265503
000000384468.jpg,คนที่นั่งบนหลังช้าง,people riding on the back of an elephant ,,,0.0
000000225532.jpg,สัญลักษณ์ถนนบนทางด่วนที่มีรถขับผ่าน,a street sign on a highway with cars driving by ,สัญลักษณ์ถนนบนทางด่วนที่มีรถขับผ่าน,ฉันต้องการไปที่ร้านเพื่อซื้อของชำ,2.126955509185791
000000444142.jpg,ชายที่โยนลูกเทนนิสที่บอล,a man swinging a tennis racquet at a ball ,,,0.0
000000261161.jpg,สุนัขสีดําและสีขาวนั่งบนเก้าอี้,a black and white dog sitting on a bench ,สุนัขสีดำและสีขาวนั่งอยู่บนเก้าอี้,สุนัขสีดำและสีขาวนั่งบนม้านั่ง,1.837954044342041
000000018575.jpg,จานอาหารกับฟรนซ์ฟริตส์และแซนวิช,a plate of food with french fries and a sandwich ,,,0.0
000000025560.jpg,แมวที่นั่งอยู่บนทีวี,a cat that is sitting on top of a television ,แมวนั่งอยู่บนทีวี,แมวที่นั่งอยู่บนทีวี,1.4487981796264648
000000504000.jpg,เครื่องบินขนาดเล็กที่แสดงในงานแสดงอากาศ,a small propeller plane on display at an air show ,,,0.0
000000289417.jpg,คนขับรถสกีลงทางคลองที่ครอบคลุมด้วยหิมะ,a person riding skis down a snow covered slope ,คนขับรถสกีลงทางคลองที่ครอบคลุมด้วยหิมะ,บุคคลที่ขี่สกีลงไปตามเนินหิมะ,1.9359846115112305
000000229753.jpg,สองจิราฟ่ายืนอยู่ข้างๆกัน ใกล้กับต้นไม้,two giraffes standing next to each other near a tree ,,,0.0
000000200961.jpg,ผู้ชายวิ่งกับฟริสบีในบัวหญ้า,a man running with a frisbee in the grass ,ผู้ชายวิ่งกับฟริสบีในบัวหญ้า,ชายคนหนึ่งกำลังวิ่งกับลูกบอลในทุ่งหญ้า,2.288369655609131
000000243344.jpg,แมวที่ยืนอยู่บนตู้เย็นในครัว,a cat standing on top of a refrigerator in a kitchen ,,,0.0
000000455352.jpg,ป้อมนาฬิกาที่มีนาฬิกาอยู่ด้านบน,a clock tower with a clock on top ,ป้อมนาฬิกามีนาฬิกาอยู่ด้านบน,หอนาฬิกาที่มีนาฬิกาอยู่ด้านบน,1.837907314300537
000000336265.jpg,หัวสีน้ําตาลเล็ก ๆ น้อย ๆ ที่ยืนอยู่บนสนาม,a small brown cow standing in a field ,,,0.0
000000100238.jpg,ผู้ชายถือฟริสบีข้างหน้าผู้หญิง,a man holding a frisbee next to a woman ,ผู้ชายถือฟรีสบีข้างหน้าผู้หญิง,ชายคนหนึ่งถือ frisbee ข้างๆ ผู้หญิงคนหนึ่ง,2.214906692504883
000000005060.jpg,ชายที่นั่งอยู่หน้ากระจกในห้อง,a man sitting in front of a mirror in a room ,,,0.0
000000558213.jpg,ชายขับรถสเกตบอร์ดบนรถไฟโลหะ,a man riding a skateboard on top of a metal rail ,ชายคนนั้นขับรถสเกตบอร์ดบนรถไฟโลหะ,ผู้ชายคนหนึ่งขี่รถสเก็ตบอร์ดบนรางโลหะ,2.384006977081299
000000040757.jpg,เด็กที่นอนบนเตียงพร้อมผ้าห่ม,a baby sleeping on a bed with a blanket ,,,0.0
000000148957.jpg,กล่องที่เต็มไปด้วยดอนเน็ตชนิดต่าง ๆ,a box filled with different types of doughnuts ,กล่องที่เต็มไปด้วยดอกไม้ชนิดต่าง ๆ,กล่องเต็มไปด้วยโดนัทหลากหลายชนิด,1.9817194938659668
000000167486.jpg,คนในวงดนตรีที่เล่นบนเวที,a man in a band playing on a stage ,,,0.0
000000402765.jpg,คนที่ถือเครื่องควบคุมระยะไกลของ wii ,a person holding a wii remote control ,,,0.0
000000266981.jpg,ชายกับผู้หญิงเดินตามถนนข้างๆอาคาร,a man and woman walking down a sidewalk near a building ,,,0.0
000000002157.jpg,โต๊ะที่มีจานอาหารและแก้วไวน์,a table topped with plates of food and wine glasses ,โต๊ะมีจานอาหารและแก้วไวน์,โต๊ะที่เต็มไปด้วยจานและแก้วไวน์,1.8256397247314453
